752975,1.4639
863406,1.3606
550820,1.3609
776016,1.3316
775805,1.9188
761097,1.9472
755122,2.7484
1064492,1.8293
6983,1.2098
1176708,2.8141
1245079,4.3211
1206444,1.5285
34078,5.3864
753143,1.8989
1104036,1.754
699535,1.5847
1245015,1.2763
762996,1.6906
767622,1.354
1222426,4.8114
763358,2.005
764900,1.0671
10925,2.0624
1179200,1.9019
754832,2.6076
696298,4.0087
774350,1.1909
753333,1.9005
8453,1.9856
1087519,2.9805
976707,4.8066
764977,2.2428
39843,2.6098
753468,2.4959
541361,1.7947
1200682,3.103
557417,3.0602
756757,1.4924
753539,3.354
997581,2.2398
23063,4.3647
555641,1.19
1212319,3.0002
1181808,1.3106
1198143,5.4184
1247925,1.2189
1190994,2.0008
729933,5.7126
557961,2.1439
557537,2.9716
849711,1.3689
8762,2.6476
1275120,2.0397
673658,4.8393
753410,2.2211
755949,3.2908
766238,1.6015
754461,1.2988
765544,2.2345
1189850,3.9629
18177,1.0685
765230,1.1322
754764,1.1254
1197441,1.8303
779360,1.2792
1273655,1.5812
1244594,2.083
559917,3.7195
24608,5.9924
1298606,2.0491
753441,1.2918
765589,2.6196
1277718,1.0593
769118,1.191
1178399,1.8138
1203509,2.0299
557825,4.7048
759870,2.9046
1245200,1.9733
1223704,4.302
1180973,3.8943
779979,2.0202
753671,5.1181
37473,1.8523
778791,1.3306
548469,2.2367
759284,1.1873
780660,1.5642
995206,2.2187
1173524,2.8983
1219947,3.1333
753785,3.2629
42227,4.1464
559612,2.3803
722245,2.3712
1198829,5.0921
1283030,1.7989
765238,1.8126
556515,3.9252
554759,3.2545
557379,2.9631
23061,1.674
561205,2.3671
757620,1.5907
1652491,2.7828
780128,1.3111
1208583,3.0691
764842,2.1513
760052,1.7746
1195912,2.5426
764594,2.5653
754824,2.5643
775866,1.7745
1207796,2.5775
9488,4.6648
752941,1.7361
776044,2.0214
23074,3.1303
764606,1.5875
759258,2.6416
32959,5.2754
754171,1.2536
1307265,1.8749
625136,3.4329
759440,2.8818
761759,2.8826
752949,3.3088
760162,3.2117
23926,2.7153
849429,1.5356
1272771,1.7099
1244902,2.1337
1212532,2.6086
764789,1.0545
754354,3.6156
561076,1.1965
775824,1.6551
850394,1.7972
558387,3.9577
752885,1.2543
759491,1.4989
769316,4.2399
1178531,2.2831
549237,1.4677
9518,1.2318
1214194,1.4592
9304,1.1846
753611,4.5483
1178312,1.1303
759226,2.1733
1180761,3.7911
1203684,2.925
850023,2.4189
776245,1.0257
601178,2.6184
24337,5.3707
559914,2.7579
1202994,4.9837
1347196,1.1663
22939,2.5681
851257,1.2944
626620,3.3341
556623,3.0222
1201717,2.6705
1197533,1.9511
755336,3.5729
775844,1.5814
755428,1.2267
545730,1.3019
557722,1.5642
998929,1.8534
706053,5.7965
625924,4.8125
40204,3.1083
18885,1.0281
1224564,1.1301
1223007,1.154
24207,4.9787
777440,1.607
626716,3.6187
774191,2.0533
850284,1.3741
554896,1.2419
757350,2.718
754847,1.8698
851033,1.6378
1245109,1.2176
545479,4.0708
1219529,2.2549
755362,2.0939
29909,3.9787
1207474,2.3129
30274,4.241
754113,5.0601
1224808,5.3169
1197352,3.5755
859876,2.3442
764721,1.607
561324,1.6309
572874,5.1838
29537,1.0529
1226479,2.3579
772624,2.6628
1219615,2.4588
1020578,2.1115
1203356,3.6948
1177694,2.8709
755831,1.1661
27727,4.5857
780183,1.4906
780231,1.9967
8603,1.4174
754389,1.4661
849639,1.6474
28932,3.2029
850961,1.7469
557845,2.4798
1245303,2.7845
861531,2.3994
696649,1.9079
867782,2.4262
1199669,3.584
764715,1.3165
557082,5.6674
1244963,4.7618
622613,2.2464
1189247,2.1188
779987,1.5144
765622,2.2391
1210775,5.0615
560884,2.8496
27823,4.8762
758933,2.3536
1284148,2.1257
1194501,2.9615
754072,1.2904
13206,1.1635
726672,1.624
760326,2.7158
1196726,2.7848
775438,1.5075
1224058,3.6385
776544,1.7574
642682,3.1721
17539,3.7394
1209906,1.6345
777337,1.5961
755474,2.0287
560310,4.6913
753160,3.3538
555994,1.8288
780230,1.9989
1286464,2.217
780050,1.4915
779787,1.8972
690687,1.4591
755504,2.1946
555777,1.1264
1181700,4.2899
753329,3.1619
1312000,1.6209
23104,2.569
561214,1.9195
779982,1.9263
754295,1.9515
759975,1.4956
1199579,2.8482
1193015,3.5464
753915,1.2968
1179638,2.2912
1009127,2.2579
775785,2.0253
1179949,3.1277
755024,2.6582
755763,1.1961
756807,1.496
1179533,2.1588
42190,3.964
27841,1.4911
779913,1.7289
753360,3.0514
1182019,4.5495
696283,2.2105
1245232,1.8877
558381,1.5982
1198077,1.1313
1190533,3.0171
1283001,1.8309
734367,1.1259
767433,1.3667
756096,2.3555
781081,2.7929
23700,5.3401
561202,1.0121
555919,2.5354
24461,2.402
1072114,5.0894
1095280,2.0437
8323,2.1701
1399519,2.6762
29468,1.6658
776225,1.9416
1189172,4.7269
706283,3.9317
1212807,2.2373
1196821,2.1142
1245311,1.4539
975666,4.4622
861177,1.4107
775784,2.091
1201921,4.5128
1096984,5.9519
1178250,1.7294
1245092,2.461
1272524,1.5811
1285272,1.8637
755144,2.879
1105975,1.155
24058,3.044
30273,4.4451
753637,1.6207
1203928,4.3083
776360,1.6673
753030,3.3637
1181559,4.7019
779833,1.9989
14093,4.9318
556049,4.2158
849366,2.6377
770212,1.9745
1198462,4.3822
27703,1.9948
760321,1.5228
1574993,1.8802
559760,1.9603
1212142,2.058
23574,1.8685
765718,1.8536
1220556,1.9457
753280,1.4871
557702,1.3952
1065577,3.271
753163,2.2234
779738,2.0681
1303638,1.8285
776246,1.5631
1194754,1.3915
1198002,1.634
699467,3.0203
1178302,1.3139
1190394,2.2232
1198867,1.4438
753529,1.9747
755959,1.5957
755843,2.0208
1173362,2.0137
774472,1.409
764837,2.4813
551203,3.2812
7826,1.3101
777999,1.7716
1208924,1.0718
1345007,1.7473
753377,1.8952
753559,1.9612
761062,1.9062
1196856,3.3477
557451,2.9741
684783,3.0999
1105350,4.8046
643356,4.1797
1103281,1.7027
29910,3.5855
640765,2.2325
850824,1.6304
27439,3.3943
28460,1.3935
707277,3.2954
779365,1.2977
1206859,4.382
760102,2.5313
27465,2.4235
985585,4.6766
1195275,4.1483
1173298,3.0776
1193607,4.0792
1227591,1.0024
2422872,5.0059
759829,1.3005
696335,2.7881
752577,1.3567
1311449,1.4086
766117,1.3842
760399,2.4933
676448,3.1448
753723,1.3015
560517,2.5839
753681,1.3657
554876,2.7431
759268,1.1886
556422,2.8034
703295,3.6429
1101185,1.7704
7469,1.2722
707014,2.5304
1212914,1.8003
758755,2.3194
27175,1.3307
557761,1.022
1188254,1.1872
1203168,3.8473
560490,3.0946
696701,3.3046
626000,3.0051
27984,4.7029
560849,3.8233
18199,1.321
1245209,1.2421
1178197,2.4911
752757,1.3049
1302830,2.0824
1192192,1.9924
1176737,2.3924
729935,3.3975
752787,3.2059
780061,1.927
1195330,4.8833
1196313,2.5409
755738,1.6455
1214837,1.6932
540636,3.109
8324,2.5624
634896,4.8674
542535,2.5142
780099,1.3708
850913,1.3457
36779,4.9202
554135,1.0531
776090,1.4477
753317,3.2492
27863,5.594
1378948,1.8051
759120,1.2007
759490,1.1788
28593,4.2775
651173,3.2134
753200,1.9991
849451,1.3273
768906,4.4849
1276200,2.0076
759351,1.6507
779609,1.4304
849222,2.1988
1281007,1.2856
1096995,1.0651
560966,1.7638
728313,1.284
753062,1.202
776205,1.3829
1195948,3.1811
1296462,1.6102
626647,1.4845
764593,3.5612
1223145,2.7466
760912,1.5104
27311,2.7848
7204,2.6853
752516,1.1267
753398,2.3593
1105719,2.4206
760175,2.4982
35208,5.2617
23893,4.3548
1182270,1.3411
41634,3.8447
775822,1.6752
756379,1.1898
652200,2.0163
1203315,3.5629
1204081,1.9705
572291,1.0785
779975,2.0039
995204,2.8404
756029,1.7227
31703,2.1933
1308000,1.3944
763484,1.7312
1177101,4.4951
776089,1.9051
1198682,4.9838
752424,3.6339
755475,1.1726
756702,3.5244
626721,3.5577
758097,4.5286
28855,1.8997
849572,1.9706
606393,1.9659
755565,3.6688
779347,1.2946
29731,5.1804
1190987,3.5844
1191789,3.304
775178,2.0694
614918,2.1253
761012,2.2169
1290585,1.9785
558645,3.0735
1196575,4.3089
1196878,4.4309
779973,2.0807
1101283,1.133
1367449,1.5166
759592,1.6225
697108,3.8356
776658,2.0868
752976,1.9792
1224534,1.1155
2210626,2.5862
1178393,2.3972
760242,2.1252
4661,4.4798
764336,1.749
753068,1.733
755205,1.7535
754960,2.1787
753071,1.5524
752493,1.3398
553954,4.9195
561647,5.0319
1080747,1.2167
28950,4.3558
720526,3.5795
1216192,1.9672
1009129,3.0483
775981,1.5341
1179151,3.3232
752824,3.2211
765917,1.842
761105,1.3911
1196440,3.7664
707973,3.3843
764086,1.5735
754592,3.8532
776911,3.4257
1223370,2.3602
1244871,1.6784
728578,3.1829
772222,5.0941
764470,1.486
763454,1.308
572634,3.4432
684810,2.766
753929,1.5452
1078644,1.6427
759422,1.551
697033,3.5746
1199273,5.7833
755072,1.0343
775861,1.681
1190863,2.4435
881173,1.5281
23940,2.8228
849544,2.6677
23856,4.0057
776220,2.0459
1227181,2.6344
621825,4.0785
41837,3.1708
752956,2.7048
775155,2.7619
850895,1.365
1196577,4.0558
763436,1.1955
763192,1.2993
1203730,3.6954
572601,3.3261
764744,1.5114
1200564,3.4324
760185,5.556
625996,2.9045
703461,5.6075
765521,1.7905
759996,1.6239
776271,1.5091
1214145,1.7061
729919,1.7645
24619,3.3271
776596,1.7098
696735,5.4898
643384,3.9362
763020,1.9278
774048,1.4884
1194496,5.0507
1198119,2.7477
1194039,4.8365
1216754,2.5255
24019,5.0493
39542,4.5842
1228685,2.2645
27716,1.1638
759836,1.0991
1079707,2.0869
2675451,2.0817
8136,1.1145
1220227,2.8926
754813,2.3115
850339,1.0418
23778,5.0712
690653,4.8772
760919,1.2959
779349,1.438
781604,1.5129
777483,2.3193
752955,3.9942
549706,3.3701
1101316,2.7903
863383,2.5745
761113,4.5049
8763,2.6958
671329,2.4971
780075,1.9925
1212542,3.3812
731978,1.2074
1287184,1.9785
561355,2.5066
777777,3.7876
1212621,4.3321
1079891,3.2683
764357,1.7996
37381,5.5087
557414,4.2279
38099,1.5163
672237,1.537
561194,1.9411
1147554,3.1672
625790,4.0837
764159,1.2931
6088,1.6685
754016,1.5281
1178280,1.9109
625051,3.2982
1568124,1.0432
1197067,4.5829
1193213,2.0626
775849,1.6698
758632,3.7863
1224144,2.8268
755480,1.2445
779592,3.2384
1176740,2.4324
754495,1.4225
38975,5.1318
753392,1.6076
684704,4.7589
1312877,2.0691
545552,1.6851
726922,1.1166
697084,2.7209
625815,3.9425
556186,4.0172
28602,2.0299
557115,3.9471
777843,2.3947
764000,2.0876
542869,2.739
3074,1.4858
1202562,1.116
23023,3.7256
5380,1.2714
24008,2.2076
761019,2.1159
753852,5.0486
761080,1.6904
1232659,1.3105
1200075,2.3108
760189,3.0138
779980,2.0281
2227244,2.1164
760801,1.1256
760040,1.0331
1369300,1.1334
1212413,1.4909
759179,2.1882
1080045,4.3214
801980,1.4875
753484,1.9206
1244919,4.4524
1020703,3.4637
755894,5.2422
752488,3.5132
760762,3.3938
775901,1.456
861572,1.8355
23844,1.4591
849951,3.0936
2802611,5.5013
780672,1.9802
558135,1.6012
753093,1.3647
504662,3.0971
776441,1.8397
974307,1.476
6955,2.6817
779354,1.6231
8789,1.2135
2218203,1.0302
764760,1.8075
759965,2.9678
23058,4.7664
759750,3.1627
557908,5.0561
1181155,3.0612
1193294,5.6926
542314,1.618
1213599,4.3489
1245157,2.0815
777279,3.9724
1194517,2.6633
643364,2.8977
556467,1.5716
555721,1.1305
779864,2.0079
759705,1.7909
1101214,1.3701
40502,2.3608
753033,1.9473
776551,1.7646
549728,1.2613
1205638,1.5868
755385,1.1912
7018,1.9299
1191313,1.2684
760888,1.5669
762304,3.2552
1191868,4.3293
5634,4.5028
32536,1.458
643385,3.7425
761122,3.8723
778119,2.7818
752723,1.9578
781011,1.8989
755273,2.1347
562420,1.6128
760092,3.0222
776420,1.2137
778749,1.2862
18090,1.0819
11014,4.8881
558475,1.5317
1178350,5.1904
558666,3.6667
756068,1.8378
1101159,2.0306
643306,3.4588
8299,1.1924
726023,1.7416
757416,1.3552
1181376,3.4117
780860,1.1378
35555,4.7503
757198,2.8337
555532,4.888
760338,1.955
781596,1.7248
776259,2.0534
754178,1.0959
29863,2.5284
1190105,2.6745
780283,1.8083
776904,2.9055
625998,4.2687
1207669,4.8897
770536,2.5167
754217,3.3193
754349,2.9256
758096,1.9231
1180473,4.7431
850875,1.1934
780060,2.0671
754149,3.2028
759970,2.1687
1220683,2.7399
697077,4.9219
850223,1.1876
1200646,4.5682
644330,1.686
1173505,2.1188
561849,1.7211
887354,1.8969
1101381,1.4495
1178466,2.1602
765224,2.9515
776473,2.5992
752923,1.509
759385,1.0628
752422,1.0256
561703,3.0723
753173,3.4546
1192289,3.3176
1106359,3.4788
22987,1.473
753282,1.2664
3967,3.389
1194650,4.2295
28711,1.2374
551403,1.8181
779457,1.7353
772295,4.5304
555092,2.777
753683,2.2466
560608,1.8352
8993,2.4909
1102208,1.6397
752470,1.1968
887364,2.8448
642661,5.05
760506,3.9649
1198418,1.1624
759725,2.7839
6070,2.3532
1202018,3.6993
765358,2.4926
754564,1.0344
773116,1.9418
775808,3.4114
1227599,3.7859
1178379,2
759150,1.3432
753017,1.4935
776081,1.7426
752982,1.2127
780767,2.0938
7470,1.1566
756182,3.0781
6814,2.8161
555680,3.775
761130,1.5132
1178193,1.8285
550714,2.3054
1196739,4.1582
1204048,4.1207
705070,2.4381
556379,2.7946
1212134,3.0066
546500,4.4323
1192043,3.1951
755765,1.1598
1201146,3.6624
556026,2.7929
27355,2.8511
650510,1.5118
758899,2.0393
1245060,4.2425
11738,2.8392
780129,1.1962
761104,1.8756
1245195,2.075
560255,2.3872
4662,4.598
23333,1.4621
1177749,1.0771
759668,1.5254
753996,1.5709
531317,4.1627
1177748,1.8189
754038,2.2193
4165,1.9338
2242023,1.9932
558062,2.4834
1204475,2.3302
1194388,1.9517
759649,1.6403
1245128,1.9477
1008500,2.3602
1214254,2.5607
753478,2.6413
697111,5.5202
1180504,3.7175
6948,2.1322
1102937,1.3158
3519,2.4195
754833,1.0666
2472,3.2748
572726,1.945
1394,1.3192
760914,1.4857
758748,1.1396
753406,2.6895
755170,1.1946
775829,1.0599
757787,1.8385
1273264,1.9919
558958,5.6654
1078191,1.783
759700,2.1723
1220289,3.4574
752637,4.3862
1277814,2.0076
560942,2.0084
27480,2.6708
1202206,1.4763
644222,2.4655
754559,2.6304
776991,2.2788
995220,4.6709
1194932,2.781
1307846,2.0317
761257,2.2071
776212,2.0726
561176,4.0801
761165,2.2852
559734,2.4746
774387,1.2949
861911,1.212
27949,5.2626
649091,1.9153
776260,1.6504
778670,1.5121
859783,2.5447
677065,2.0799
760144,5.0069
1217488,1.2733
764154,2.0181
510467,2.3851
28255,2.4315
558330,1.784
850188,2.1572
755689,5.2575
989191,1.8587
759785,1.6168
753283,1.8946
755009,3.6833
669381,2.1458
1178362,4.349
560022,1.7838
1204671,2.197
697660,2.1485
23891,2.802
560504,3.6265
643727,3.1006
560574,3.1476
775783,2.0671
752625,1.5114
8298,1.2134
759641,1.0971
555210,1.184
775788,1.3567
776952,1.5089
776337,1.6059
759945,2.1718
612946,3.9669
626543,2.4233
759983,3.547
644221,2.3655
762371,3.6697
760089,1.3783
765582,2.2779
752505,2.2497
505212,1.3261
764374,2.0338
556660,5.8483
776226,2.0254
753945,3.6499
1105928,1.77
23068,4.4831
1101930,2.8821
765549,2.267
1200973,5.314
859133,3.6515
558535,1.5519
1214833,3.0144
760153,2.2314
1189847,2.5955
1220928,1.557
1193903,1.9216
849689,1.161
755818,2.1822
849329,1.0381
1237215,2.0407
1101450,2.0803
625509,4.5929
559139,4.5947
1239060,1.3847
768810,3.4836
850739,1.4469
7787,2.8691
760363,2.0239
776824,1.7072
763903,1.9343
765500,2.4554
776415,1.5573
546790,1.1839
1229176,3.8372
1211865,3.2753
753404,1.111
780171,2.8622
545512,3.12
779357,1.7611
752944,2.1361
760970,2.4212
1101212,1.7298
504826,1.916
780323,2.2125
765834,2.0546
625385,3.2681
1072208,5.0202
1223409,2.4009
1638869,2.7805
559535,5.4153
636805,2.0573
1346423,1.1617
1201143,2.8596
1202331,1.1442
556852,3.1574
759714,1.7183
553990,2.8024
756476,1.0819
753502,1.0383
754771,1.3196
6031,3.3829
1197769,1.0185
1203613,1.0458
728170,2.0087
1224734,1.8812
756285,1.7274
560159,4.4939
1182487,3.7403
850409,1.1914
2227750,2.1868
27712,1.0466
1103169,1.2578
753868,3.5531
1275794,2.7986
28406,3.6424
773667,2.3691
703393,3.4616
626785,3.6766
17315,4.257
765223,1.3681
973585,3.2664
557522,5.0057
1219205,3.5041
697242,4.9699
560666,1.165
759886,1.5967
818579,1.4273
760069,1.4778
1190649,2.7412
1225346,3.6131
696651,4.1033
14871,3.4017
752857,1.8563
766015,3.5122
1203018,2.5814
18292,1.9661
776335,1.6637
36526,4.2566
1101272,1.6491
761108,2.2789
769173,4.4371
1178514,2.1422
706979,4.6727
560214,1.484
9986,1.3835
560333,1.0323
780720,1.3983
1217271,1.3129
1072193,5.2561
971,1.7072
27702,2.3645
995234,4.3171
769398,1.8168
557302,2.2777
1222517,2.3934
763785,1.4867
765507,2.3625
561256,3.6382
1178377,1.9662
12509,1.3049
781710,1.3512
6781,3.0696
1220011,4.7263
553901,1.7486
849274,2.2784
753800,3.6646
765686,2.2384
1244962,2.2025
760367,2.6463
42022,4.7098
1202414,1.3835
1196439,3.4304
775799,2.0167
28599,1.9831
755238,1.2697
